PARAMETER	Sample ID	Sample ID	Sample ID	Station label	Event label	Environmental feature	Depth, nominal	Depth, top/min	Depth, bottom/max	Size fraction, lower threshold	Size fraction, upper threshold	Sample material	Sample method	Sample code/label	Analysis ID	Analysis method	Analysis method	Analysis method	Analysis label	Analysis ID	Analysis ID	Analysis label	Uniform resource locator/link to metadata file	Uniform resource locator/link to metadata file
1308	TARA_B100002051	SAMEA2623463	ERS493938	TARA_142	TARA_20120109T1341Z_142_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_142_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20120109T1341Z_142_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100002051	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AFXIOSF_r1	ERX556028	ERR599136	run_APY_AFXIOSF_2_C1CL0ACXX.IND10	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599136/ERR599136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599136/ERR599136_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599136
1309	TARA_B100002052	SAMEA2623488	ERS493981	TARA_142	TARA_20120109T2019Z_142_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	125	121	130	0.22	3	TARA_142_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20120109T2019Z_142_Combined-EVENTS_CAST_DCM_(125m)_SEQ-(100L)_W0.22-3_B100002052	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AGAIOSF_r1	ERX556103	ERR599100	run_APY_AGAIOSF_3_C1CL0ACXX.IND3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599100/ERR599100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599100/ERR599100_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599100
1310	TARA_B100002049	SAMEA2623513	ERS494006	TARA_142	TARA_20120110T1451Z_142_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	640	636	645	0.22	3	TARA_142_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20120110T1451Z_142_Combined-EVENTS_CAST_MES_(640m)_SEQ-(100L)_W0.22-3_B100002049	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AGBIOSF_r1	ERX555953	ERR598985	run_APY_AGBIOSF_4_C1CL0ACXX.IND4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598985/ERR598985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598985/ERR598985_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598985
1311	TARA_B100001142	SAMEA2623627	ERS494170	TARA_145	TARA_20120202T1152Z_145_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_145_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20120202T1152Z_145_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100001142	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AGCIOSF_r1	ERX556101	ERR598983	run_APY_AGCIOSF_5_C1CL0ACXX.IND5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598983/ERR598983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598983/ERR598983_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598983
1312	TARA_B100001146	SAMEA2623649	ERS494208	TARA_145	TARA_20120202T1839Z_145_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	590	582	600	0.22	3	TARA_145_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20120202T1839Z_145_Combined-EVENTS_CAST_MES_(590m)_SEQ-(100L)_W0.22-3_B100001146	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AGDIOSF_r1	ERX555973	ERR599166	run_APY_AGDIOSF_6_C1CL0ACXX.IND11	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599166/ERR599166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599166/ERR599166_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599166
1313	TARA_B100001540	SAMEA2623673	ERS494236	TARA_146	TARA_20120215T1254Z_146_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_146_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20120215T1254Z_146_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100001540	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AGEIOSF_r1	ERX556059	ERR598968	run_APY_AGEIOSF_7_C1CL0ACXX.IND6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598968/ERR598968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598968/ERR598968_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598968
1314	TARA_B100001167	SAMEA2623693	ERS494274	TARA_146	TARA_20120216T1208Z_146_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	640	630	648	0.22	3	TARA_146_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20120216T1208Z_146_Combined-EVENTS_CAST_MES_(640m)_SEQ-(100L)_W0.22-3_B100001167	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AGFIOSF_r1	ERX556053	ERR599047	run_APY_AGFIOSF_8_C1CL0ACXX.IND11	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599047/ERR599047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599047/ERR599047_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599047
1315	TARA_B100001741	SAMEA2623734	ERS494332	TARA_148	TARA_20120224T1140Z_148_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_148_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20120224T1140Z_148_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100001741	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AGHIOSF_r1	ERX555984	ERR599123	run_APY_AGHIOSF_1_C18DBACXX.IND10	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599123/ERR599123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599123/ERR599123_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599123
1316	TARA_B100001750	SAMEA2623756	ERS494374	TARA_148b	TARA_20120227T1532Z_148b_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	250	240	258	0.22	3	TARA_148b_MES_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20120227T1532Z_148b_Combined-EVENTS_CAST_MES_(250m)_SEQ-(10L-or-15min)_W0.22-3_B100001750	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AGIIOSF_r1	ERX556108	ERR598958	run_APY_AGIIOSF_2_C18DBACXX.IND9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598958/ERR598958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598958/ERR598958_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598958
1317	TARA_B100001758	SAMEA2623774	ERS494394	TARA_149	TARA_20120301T1048Z_149_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_149_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20120301T1048Z_149_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100001758	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AGKIOSF_r1	ERX556003	ERR598963	run_APY_AGKIOSF_3_C18DBACXX.IND8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598963/ERR598963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598963/ERR598963_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598963
1318	TARA_B100001765	SAMEA2623794	ERS494431	TARA_149	TARA_20120301T1853Z_149_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	740	732	750	0.22	3	TARA_149_MES_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20120301T1853Z_149_Combined-EVENTS_CAST_MES_(740m)_SEQ-(10L-or-15min)_W0.22-3_B100001765	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AGLIOSF_r1	ERX556083	ERR598964	run_APY_AGLIOSF_4_C18DBACXX.IND7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598964/ERR598964_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598964/ERR598964_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598964
1319	TARA_B100001769	SAMEA2623808	ERS494445	TARA_150	TARA_20120305T0925Z_150_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_150_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20120305T0925Z_150_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100001769	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AGMIOSF_r1	ERX556037	ERR599170	run_APY_AGMIOSF_5_C18DBACXX.IND6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599170/ERR599170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599170/ERR599170_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599170
1320	TARA_B100001778	SAMEA2623826	ERS494488	TARA_150	TARA_20120305T1734Z_150_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	40	38	42	0.22	3	TARA_150_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20120305T1734Z_150_EVENT_PUMP_DCM_(40m)_SEQ-(100L)_W0.22-3_B100001778	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AGNIOSF_r1	ERX555927	ERR598996	run_APY_AGNIOSF_6_C18DBACXX.IND5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598996/ERR598996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598996/ERR598996_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598996
1321	TARA_B100001564	SAMEA2623850	ERS494518	TARA_151	TARA_20120309T0859Z_151_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_151_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20120309T0859Z_151_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100001564	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AGPIOSF_r1	ERX555957	ERR598976	run_APY_AGPIOSF_7_C18DBACXX.IND4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598976/ERR598976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598976/ERR598976_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598976
1322	TARA_B100001559	SAMEA2623868	ERS494559	TARA_151	TARA_20120309T1745Z_151_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	80	70	88	0.22	3	TARA_151_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20120309T1745Z_151_Combined-EVENTS_CAST_DCM_(80m)_SEQ-(100L)_W0.22-3_B100001559	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AGQIOSF_r1	ERX556040	ERR598986	run_APY_AGQIOSF_8_C18DBACXX.IND3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598986/ERR598986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598986/ERR598986_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598986
1323	TARA_B100001173	SAMEA2623886	ERS494579	TARA_152	TARA_20120319T0818Z_152_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_152_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20120319T0818Z_152_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100001173	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AGRIOSF_r1	ERX556054	ERR599078	run_APY_AGRIOSF_1_D1NKNACXX.IND2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599078/ERR599078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599078/ERR599078_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599078
1324	TARA_B100002029	SAMEA2623919	ERS494628	TARA_152	TARA_20120319T1848Z_152_EVENT_CAST	[MIX] marine epipelagic wind mixed layer (ENVO:01000061)	5-160	5	160	0.22	3	TARA_152_MIX_0.22-3	SEQ-(100L)_W0.22-3	TARA_20120319T1848Z_152_EVENT_CAST_MIX_(5-160m)_SEQ-(100L)_W0.22-3_B100002029	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AGSIOSF_r1	ERX555951	ERR599001	run_APY_AGSIOSF_2_D1NKNACXX.IND1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599001/ERR599001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599001/ERR599001_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599001
1325	TARA_B100001179	SAMEA2623907	ERS494616	TARA_152	TARA_20120319T1502Z_152_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	800	790	808	0.22	3	TARA_152_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20120319T1502Z_152_Combined-EVENTS_CAST_MES_(800m)_SEQ-(100L)_W0.22-3_B100001179	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AGTIOSF_r1	ERX556000	ERR598944	run_APY_AGTIOSF_3_D1NKNACXX.IND12	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598944/ERR598944_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598944/ERR598944_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598944
207	TARA_N000000713	SAMEA2621006	ERS490241	TARA_068	TARA_20100913T1303Z_068_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	700	696	705	0.8	3	TARA_068_MES_0.8-3	SEQ-(100L-or-15min)_W0.8-3	TARA_20100913T1303Z_068_Combined-EVENTS_CAST_MES_(700m)_SEQ-(100L-or-15min)_W0.8-3_N000000713	PRJEB4352	Euk_DNA_RNA_ext		MetaG	AHX_AMDIOSF_r2	ERX556297	ERR599248	run_AHX_AMDIOSF_5_D06THACXX.IND12	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599248/ERR599248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599248/ERR599248_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599248
237	TARA_N000000915	SAMEA2621245	ERS490646	TARA_076	TARA_20101017T0905Z_076_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	800	798	802	0.8	3	TARA_076_MES_0.8-3	SEQ-(100L-or-15min)_W0.8-3	TARA_20101017T0905Z_076_Combined-EVENTS_CAST_MES_(800m)_SEQ-(100L-or-15min)_W0.8-3_N000000915	PRJEB4352	Euk_DNA_RNA_ext		MetaG	AHX_ANAAOSF_r1	ERX556170	ERR599230	run_AHX_ANAAOSF_2_D08GVACXX.IND4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599230/ERR599230_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599230/ERR599230_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599230
258	TARA_N000001784	SAMEA2622369	ERS492212	TARA_109	TARA_20110513T1617Z_109_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	380	378	382	0.8	3	TARA_109_MES_0.8-3	SEQ-(100L-or-15min)_W0.8-3	TARA_20110513T1617Z_109_Combined-EVENTS_CAST_MES_(380m)_SEQ-(100L-or-15min)_W0.8-3_N000001784	PRJEB4352	Euk_DNA_RNA_ext		MetaG	AHX_ANMIOSF_r1	ERX948066	ERR868506	run_AHX_ANMIOSF_1_D0TWLACXX.IND7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868506/ERR868506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868506/ERR868506_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868506
259	TARA_N000001784	SAMEA2622369	ERS492212	TARA_109	TARA_20110513T1617Z_109_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	380	378	382	0.8	3	TARA_109_MES_0.8-3	SEQ-(100L-or-15min)_W0.8-3	TARA_20110513T1617Z_109_Combined-EVENTS_CAST_MES_(380m)_SEQ-(100L-or-15min)_W0.8-3_N000001784	PRJEB4352	Euk_DNA_RNA_ext		MetaG	AHX_ANMIOSF_r1	ERX947981	ERR868470	run_AHX_ANMIOSF_5_D2CBEACXX.IND7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868470/ERR868470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868470/ERR868470_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868470
273	TARA_N000001684	SAMEA2622206	ERS491989	TARA_102	TARA_20110422T1210Z_102_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	480	478	482	0.8	3	TARA_102_MES_0.8-3	SEQ-(100L-or-15min)_W0.8-3	TARA_20110422T1210Z_102_Combined-EVENTS_CAST_MES_(480m)_SEQ-(100L-or-15min)_W0.8-3_N000001684	PRJEB4352	Euk_DNA_RNA_ext		MetaG	AHX_APFIOSF_r1	ERX948109	ERR868362	run_AHX_APFIOSF_5_D0C38ACXX.IND8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868362/ERR868362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868362/ERR868362_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868362
290	TARA_N000001504	SAMEA2621298	ERS490725	TARA_078	TARA_20101105T1235Z_078_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	800	798	802	0.8	3	TARA_078_MES_0.8-3	SEQ-(100L-or-15min)_W0.8-3	TARA_20101105T1235Z_078_Combined-EVENTS_CAST_MES_(800m)_SEQ-(100L-or-15min)_W0.8-3_N000001504	PRJEB4352	Euk_DNA_RNA_ext		MetaG	AHX_AQBIOSF_r1	ERX556234	ERR599246	run_AHX_AQBIOSF_1_C070GACXX.IND3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599246/ERR599246_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599246/ERR599246_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599246
301	TARA_N000001642	SAMEA2622158	ERS491922	TARA_100	TARA_20110416T1306Z_100_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	177	174	180	0.8	3	TARA_100_DCM_0.8-3	SEQ-(100L-or-15min)_W0.8-3	TARA_20110416T1306Z_100_Combined-EVENTS_CAST_DCM_(177m)_SEQ-(100L-or-15min)_W0.8-3_N000001642	PRJEB4352	Euk_DNA_RNA_ext		MetaG	AHX_AQIIOSF_r1	ERX948009	ERR868453	run_AHX_AQIIOSF_1_C08L1ACXX.IND8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868453/ERR868453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868453/ERR868453_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868453
302	TARA_N000001642	SAMEA2622158	ERS491922	TARA_100	TARA_20110416T1306Z_100_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	177	174	180	0.8	3	TARA_100_DCM_0.8-3	SEQ-(100L-or-15min)_W0.8-3	TARA_20110416T1306Z_100_Combined-EVENTS_CAST_DCM_(177m)_SEQ-(100L-or-15min)_W0.8-3_N000001642	PRJEB4352	Euk_DNA_RNA_ext		MetaG	AHX_AQIIOSF_r1	ERX948083	ERR868457	run_AHX_AQIIOSF_7_D2C56ACXX.IND8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868457/ERR868457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868457/ERR868457_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868457
319	TARA_N000001590	SAMEA2622067	ERS491786	TARA_098	TARA_20110404T1359Z_098_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	488	475	500	0.8	3	TARA_098_MES_0.8-3	SEQ-(100L-or-15min)_W0.8-3	TARA_20110404T1359Z_098_Combined-EVENTS_CAST_MES_(488m)_SEQ-(100L-or-15min)_W0.8-3_N000001590	PRJEB4352	Euk_DNA_RNA_ext		MetaG	AHX_AQXIOSF_r1	ERX948108	ERR868379	run_AHX_AQXIOSF_3_D0TWLACXX.IND4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868379/ERR868379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/ERR868379/ERR868379_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR868/ERR868379
348	TARA_N000000669	SAMEA2621105	ERS490386	TARA_070	TARA_20100922T0637Z_070_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	800	785	812	0.8	3	TARA_070_MES_0.8-3	SEQ-(100L-or-15min)_W0.8-3	TARA_20100922T0637Z_070_Combined-EVENTS_CAST_MES_(800m)_SEQ-(100L-or-15min)_W0.8-3_N000000669	PRJEB4352	Euk_DNA_RNA_ext		MetaG	AHX_ASIAOSF_r1	ERX556182	ERR599220	run_AHX_ASIAOSF_8_C03EPACXX.IND2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599220/ERR599220_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599220/ERR599220_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599220
355	TARA_N000000847	SAMEA2621189	ERS490520	TARA_072	TARA_20101006T0759Z_072_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	800	798	802	0.8	3	TARA_072_MES_0.8-3	SEQ-(100L-or-15min)_W0.8-3	TARA_20101006T0759Z_072_Combined-EVENTS_CAST_MES_(800m)_SEQ-(100L-or-15min)_W0.8-3_N000000847	PRJEB4352	Euk_DNA_RNA_ext		MetaG	AHX_ASRAOSF_r1	ERX556185	ERR599213	run_AHX_ASRAOSF_4_C0KM8ACXX.IND6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599213/ERR599213_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599213/ERR599213_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599213
383	TARA_N000001044	SAMEA2621562	ERS491121	TARA_085	TARA_20110107T1041Z_085_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	790	782	800	0.8	3	TARA_085_MES_0.8-3	SEQ-(100L-or-15min)_W0.8-3	TARA_20110107T1041Z_085_Combined-EVENTS_CAST_MES_(790m)_SEQ-(100L-or-15min)_W0.8-3_N000001044	PRJEB4352	Euk_DNA_RNA_ext		MetaG	AHX_AVEAOSF_r2	ERX556181	ERR599227	run_AHX_AVEAOSF_8_D0U6RACXX.IND9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599227/ERR599227_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599227/ERR599227_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599227
415	TARA_N000001808	SAMEA2622511	ERS492393	TARA_111	TARA_20110601T1603Z_111_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	350	346	355	0.8	3	TARA_111_MES_0.8-3	SEQ-(100L-or-15min)_W0.8-3	TARA_20110601T1603Z_111_Combined-EVENTS_CAST_MES_(350m)_SEQ-(100L-or-15min)_W0.8-3_N000001808	PRJEB4352	Euk_DNA_RNA_ext		MetaG	AHX_BAAAOSF_r1	ERX953572	ERR873963	run_AHX_BAAAOSF_6_C0D15ACXX.IND8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR873/ERR873963/ERR873963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR873/ERR873963/ERR873963_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR873/ERR873963
437	TARA_N000002010	SAMEA2622679	ERS492686	TARA_122	TARA_20110727T1932Z_122_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	600	598	602	0.8	3	TARA_122_MES_0.8-3	SEQ-(100L-or-15min)_W0.8-3	TARA_20110727T1932Z_122_Combined-EVENTS_CAST_MES_(600m)_SEQ-(100L-or-15min)_W0.8-3_N000002010	PRJEB4352	Euk_DNA_RNA_ext		MetaG	AHX_BARAOSF_r1	ERX953564	ERR873959	run_AHX_BARAOSF_1_C0BVJACXX.IND6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR873/ERR873959/ERR873959_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR873/ERR873959/ERR873959_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR873/ERR873959
